developer,name,price,user_rating
"{'href': '/v1/catalog/us/apps/1592954310/developer?l=en-US', 'data': [{'id': '1540530227', 'type': 'developers', 'href': '/v1/catalog/us/developers/1540530227?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'EQBR NETWORKS PTE. LTD.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/eqbr-networks-pte-ltd/id1540530227'}}]}",Whisper MSG,0,"{'value': 5, 'ratingCount': 3, 'ratingCountList': [0, 0, 0, 0, 3], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/1637540171/developer?l=en-US', 'data': [{'id': '1449919893', 'type': 'developers', 'href': '/v1/catalog/us/developers/1449919893?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Finpeak Inc.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/finpeak-inc/id1449919893'}}]}",Airmart,0,"{'value': 4.6, 'ratingCount': 9, 'ratingCountList': [1, 0, 0, 0, 8], 'ariaLabelForRatings': '4.6 stars'}"
"{'href': '/v1/catalog/us/apps/1229608034/developer?l=en-US', 'data': [{'id': '517670966', 'type': 'developers', 'href': '/v1/catalog/us/developers/517670966?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Cyber Designz', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/cyber-designz/id517670966'}}]}",Kids Urdu Qaida Learning 2017 - Bachon ka Qaida,0,"{'value': 4.5, 'ratingCount': 2, 'ratingCountList': [0, 0, 0, 1, 1], 'ariaLabelForRatings': '4.5 stars'}"
"{'href': '/v1/catalog/us/apps/1175927683/developer?l=en-US', 'data': [{'id': '1175927682', 'type': 'developers', 'href': '/v1/catalog/us/developers/1175927682?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Vantix Systems', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/vantix-systems/id1175927682'}}]}",Denver Zoo Mobile,0,"{'value': 2.3, 'ratingCount': 88, 'ratingCountList': [53, 4, 3, 7, 21], 'ariaLabelForRatings': '2.3 stars'}"
"{'href': '/v1/catalog/us/apps/574003239/developer?l=en-US', 'data': [{'id': '574003248', 'type': 'developers', 'href': '/v1/catalog/us/developers/574003248?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Hareau SAS', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/hareau-sas/id574003248'}}]}",Weenect® - GPS,0,"{'value': 4.4, 'ratingCount': 92, 'ratingCountList': [6, 3, 3, 19, 61], 'ariaLabelForRatings': '4.4 stars'}"
"{'href': '/v1/catalog/us/apps/6449227250/developer?l=en-US', 'data': [{'id': '1519723792', 'type': 'developers', 'href': '/v1/catalog/us/developers/1519723792?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Foster Care Technologies LLC', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/foster-care-technologies-llc/id1519723792'}}]}",Foster Family Portal,0,"{'value': 5, 'ratingCount': 1, 'ratingCountList': [0, 0, 0, 0, 1], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/1050549975/developer?l=en-US', 'data': [{'id': '897068888', 'type': 'developers', 'href': '/v1/catalog/us/developers/897068888?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Gantom', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/gantom/id897068888'}}]}",GPlex Console,0,"{'value': 5, 'ratingCount': 1, 'ratingCountList': [0, 0, 0, 0, 1], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/6443661735/developer?l=en-US', 'data': [{'id': '1648158334', 'type': 'developers', 'href': '/v1/catalog/us/developers/1648158334?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'East Meadow School District', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/east-meadow-school-district/id1648158334'}}]}",East Meadow Schools,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/1499005856/developer?l=en-US', 'data': [{'id': '1499005855', 'type': 'developers', 'href': '/v1/catalog/us/developers/1499005855?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'M & C Food Service, LLC', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/m-c-food-service-llc/id1499005855'}}]}",Holy Smokes BBQ & Catering,0,"{'value': 5, 'ratingCount': 1, 'ratingCountList': [0, 0, 0, 0, 1], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/940780397/developer?l=en-US', 'data': [{'id': '934430787', 'type': 'developers', 'href': '/v1/catalog/us/developers/934430787?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'VINCI Construction', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/vinci-construction/id934430787'}}]}",Demat,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/1519481118/developer?l=en-US', 'data': [{'id': '1519481117', 'type': 'developers', 'href': '/v1/catalog/us/developers/1519481117?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Ramsey County Library', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/ramsey-county-library/id1519481117'}}]}",Ramsey County Library,0,"{'value': 2.5, 'ratingCount': 18, 'ratingCountList': [7, 4, 1, 3, 3], 'ariaLabelForRatings': '2.5 stars'}"
"{'href': '/v1/catalog/us/apps/6450941785/developer?l=en-US', 'data': [{'id': '1478416801', 'type': 'developers', 'href': '/v1/catalog/us/developers/1478416801?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'MD Iftiar Uddin Ahmed', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/md-iftiar-uddin-ahmed/id1478416801'}}]}",GPS Soft,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/1618655142/developer?l=en-US', 'data': [{'id': '1618655144', 'type': 'developers', 'href': '/v1/catalog/us/developers/1618655144?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'ibrahim eryildirim', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/ibrahim-eryildirim/id1618655144'}}]}",Mini Panda Baby Nursery Rhymes,0,"{'value': 5, 'ratingCount': 2, 'ratingCountList': [0, 0, 0, 0, 2], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/584769039/developer?l=en-US', 'data': [{'id': '389339707', 'type': 'developers', 'href': '/v1/catalog/us/developers/389339707?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Rakuten Securities, Inc.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/rakuten-securities-inc/id389339707'}}]}",iSPEED Future & Option,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/1350165677/developer?l=en-US', 'data': [{'id': '1268904922', 'type': 'developers', 'href': '/v1/catalog/us/developers/1268904922?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Kenzo Nawa', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/kenzo-nawa/id1268904922'}}]}",Remember: Reminders and Todo,0,"{'value': 4.7, 'ratingCount': 24, 'ratingCountList': [0, 0, 1, 6, 17], 'ariaLabelForRatings': '4.7 stars'}"
"{'href': '/v1/catalog/us/apps/6444927126/developer?l=en-US', 'data': [{'id': '1710255943', 'type': 'developers', 'href': '/v1/catalog/us/developers/1710255943?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Fernando Espinoza', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/fernando-espinoza/id1710255943'}}]}",Aprintco,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/343382613/developer?l=en-US', 'data': [{'id': '520206887', 'type': 'developers', 'href': '/v1/catalog/us/developers/520206887?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Trader Interactive, LLC', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/trader-interactive-llc/id520206887'}}]}",Equipment Trader,0,"{'value': 4.7, 'ratingCount': 399, 'ratingCountList': [12, 4, 7, 61, 315], 'ariaLabelForRatings': '4.7 stars'}"
"{'href': '/v1/catalog/us/apps/1635332417/developer?l=en-US', 'data': [{'id': '439287536', 'type': 'developers', 'href': '/v1/catalog/us/developers/439287536?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'PulseCaster Inc.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/pulsecaster-inc/id439287536'}}]}",Nature's Playbook,0,"{'value': 4.8, 'ratingCount': 17, 'ratingCountList': [1, 0, 0, 0, 16], 'ariaLabelForRatings': '4.8 stars'}"
"{'href': '/v1/catalog/us/apps/1354462657/developer?l=en-US', 'data': [{'id': '1354462656', 'type': 'developers', 'href': '/v1/catalog/us/developers/1354462656?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'UNIFIED SCHOOL DISTRICT 415', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/unified-school-district-415/id1354462656'}}]}",USD 415 Hiawatha Schools,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/1517336553/developer?l=en-US', 'data': [{'id': '1265776440', 'type': 'developers', 'href': '/v1/catalog/us/developers/1265776440?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': '上海玖印实业发展有限公司', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/%E4%B8%8A%E6%B5%B7%E7%8E%96%E5%8D%B0%E5%AE%9E%E4%B8%9A%E5%8F%91%E5%B1%95%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/id1265776440'}}]}",悦心智行,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/315322445/developer?l=en-US', 'data': [{'id': '315322448', 'type': 'developers', 'href': '/v1/catalog/us/developers/315322448?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'RJS Tech Solutions LLP', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/rjs-tech-solutions-llp/id315322448'}}]}",Lexulous Word Game,1.99,"{'value': 4.7, 'ratingCount': 5274, 'ratingCountList': [122, 39, 143, 679, 4291], 'ariaLabelForRatings': '4.7 stars'}"
"{'href': '/v1/catalog/us/apps/1527104410/developer?l=en-US', 'data': [{'id': '1527104412', 'type': 'developers', 'href': '/v1/catalog/us/developers/1527104412?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': ""SAINT MARY'S CATHOLIC SCHOOL (ALEXANDRIA)"", 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/saint-marys-catholic-school-alexandria/id1527104412'}}]}",Basilica School of Saint Mary,0,"{'value': 3.4, 'ratingCount': 5, 'ratingCountList': [2, 0, 0, 0, 3], 'ariaLabelForRatings': '3.4 stars'}"
"{'href': '/v1/catalog/us/apps/1537193671/developer?l=en-US', 'data': [{'id': '1537193673', 'type': 'developers', 'href': '/v1/catalog/us/developers/1537193673?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Cerebral Inc.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/cerebral-inc/id1537193673'}}]}",Cerebral - Mental Health,0,"{'value': 4.6, 'ratingCount': 29643, 'ratingCountList': [1900, 268, 525, 1909, 25041], 'ariaLabelForRatings': '4.6 stars'}"
"{'href': '/v1/catalog/us/apps/1614666746/developer?l=en-US', 'data': [{'id': '1614666748', 'type': 'developers', 'href': '/v1/catalog/us/developers/1614666748?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Heritage Wine & Liquors Inc', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/heritage-wine-liquors-inc/id1614666748'}}]}",Heritage Wine and Liquor,0,"{'value': 4.9, 'ratingCount': 9, 'ratingCountList': [0, 0, 0, 1, 8], 'ariaLabelForRatings': '4.9 stars'}"
"{'href': '/v1/catalog/us/apps/1591525605/developer?l=en-US', 'data': [{'id': '1582920625', 'type': 'developers', 'href': '/v1/catalog/us/developers/1582920625?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Zero Investment SAC', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/zero-investment-sac/id1582920625'}}]}",Baba Ijebu Lotto Results,0,"{'value': 3.5, 'ratingCount': 2, 'ratingCountList': [0, 1, 0, 0, 1], 'ariaLabelForRatings': '3.5 stars'}"
"{'href': '/v1/catalog/us/apps/1179723744/developer?l=en-US', 'data': [{'id': '1179685788', 'type': 'developers', 'href': '/v1/catalog/us/developers/1179685788?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Naia Inc.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/naia-inc/id1179685788'}}]}",毎日使えるレシピ帳 レシパル,0,"{'value': 4.3, 'ratingCount': 9, 'ratingCountList': [1, 0, 1, 0, 7], 'ariaLabelForRatings': '4.3 stars'}"
"{'href': '/v1/catalog/us/apps/1012353910/developer?l=en-US', 'data': [{'id': '1012353909', 'type': 'developers', 'href': '/v1/catalog/us/developers/1012353909?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Landmark Industries Holdings, LTD.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/landmark-industries-holdings-ltd/id1012353909'}}]}",Timewise App,0,"{'value': 3, 'ratingCount': 4, 'ratingCountList': [2, 0, 0, 0, 2], 'ariaLabelForRatings': '3.0 stars'}"
"{'href': '/v1/catalog/us/apps/1029427635/developer?l=en-US', 'data': [{'id': '916210832', 'type': 'developers', 'href': '/v1/catalog/us/developers/916210832?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'V Group Inc', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/v-group-inc/id916210832'}}]}",Tournament Edition,0,"{'value': 3.4, 'ratingCount': 8, 'ratingCountList': [3, 0, 0, 1, 4], 'ariaLabelForRatings': '3.4 stars'}"
"{'href': '/v1/catalog/us/apps/1608087966/developer?l=en-US', 'data': [{'id': '835492291', 'type': 'developers', 'href': '/v1/catalog/us/developers/835492291?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'RedX Technology Inc', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/redx-technology-inc/id835492291'}}]}",RedX Roof Builder - 3D Design,0,"{'value': 4, 'ratingCount': 37, 'ratingCountList': [7, 1, 1, 4, 24], 'ariaLabelForRatings': '4.0 stars'}"
"{'href': '/v1/catalog/us/apps/1464087553/developer?l=en-US', 'data': [{'id': '1281527707', 'type': 'developers', 'href': '/v1/catalog/us/developers/1281527707?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'wemeetplace', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/wemeetplace/id1281527707'}}]}",위밋플레이스 - 어디서 만날지 고민하지마!,0,"{'value': 5, 'ratingCount': 1, 'ratingCountList': [0, 0, 0, 0, 1], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/1227358409/developer?l=en-US', 'data': [{'id': '1555819694', 'type': 'developers', 'href': '/v1/catalog/us/developers/1555819694?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Dinh Vy Nguyen', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/dinh-vy-nguyen/id1555819694'}}]}",Banana Snake Escape,0,"{'value': 4.2, 'ratingCount': 1971, 'ratingCountList': [215, 87, 135, 217, 1317], 'ariaLabelForRatings': '4.2 stars'}"
"{'href': '/v1/catalog/us/apps/1437240291/developer?l=en-US', 'data': [{'id': '614271876', 'type': 'developers', 'href': '/v1/catalog/us/developers/614271876?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Euroland', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/euroland/id614271876'}}]}",stc ir,0,"{'value': 5, 'ratingCount': 2, 'ratingCountList': [0, 0, 0, 0, 2], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/6451156607/developer?l=en-US', 'data': [{'id': '1563214453', 'type': 'developers', 'href': '/v1/catalog/us/developers/1563214453?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Ankush Minda', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/ankush-minda/id1563214453'}}]}",Finance Calculator App,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/1601475827/developer?l=en-US', 'data': [{'id': '1571504000', 'type': 'developers', 'href': '/v1/catalog/us/developers/1571504000?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Hussam Farhat', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/hussam-farhat/id1571504000'}}]}",متجر الكتروني,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/6480319824/developer?l=en-US', 'data': [{'id': '1733114661', 'type': 'developers', 'href': '/v1/catalog/us/developers/1733114661?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Ayr Wellness', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/ayr-wellness/id1733114661'}}]}",AYR Cannabis Dispensary,0,"{'value': 3.7, 'ratingCount': 3, 'ratingCountList': [1, 0, 0, 0, 2], 'ariaLabelForRatings': '3.7 stars'}"
"{'href': '/v1/catalog/us/apps/1626760566/developer?l=en-US', 'data': [{'id': '1347562710', 'type': 'developers', 'href': '/v1/catalog/us/developers/1347562710?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Ryo Yamashita', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/ryo-yamashita/id1347562710'}}]}",TapTemperature for Health App,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/961327340/developer?l=en-US', 'data': [{'id': '900715910', 'type': 'developers', 'href': '/v1/catalog/us/developers/900715910?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Abdullah karakas', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/abdullah-karakas/id900715910'}}]}",Awazliq Kitap,0,"{'value': 4.7, 'ratingCount': 37, 'ratingCountList': [2, 1, 0, 0, 34], 'ariaLabelForRatings': '4.7 stars'}"
"{'href': '/v1/catalog/us/apps/1533444700/developer?l=en-US', 'data': [{'id': '595375151', 'type': 'developers', 'href': '/v1/catalog/us/developers/595375151?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'ZUBIE INC.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/zubie-inc/id595375151'}}]}",Zubie,0,"{'value': 4.1, 'ratingCount': 11, 'ratingCountList': [2, 0, 1, 0, 8], 'ariaLabelForRatings': '4.1 stars'}"
"{'href': '/v1/catalog/us/apps/6444198531/developer?l=en-US', 'data': [{'id': '1653044979', 'type': 'developers', 'href': '/v1/catalog/us/developers/1653044979?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Beijing Cangshu Technology Co., Ltd.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/beijing-cangshu-technology-co-ltd/id1653044979'}}]}",海龟蘑菇汤,0,"{'value': 4.6, 'ratingCount': 9, 'ratingCountList': [1, 0, 0, 0, 8], 'ariaLabelForRatings': '4.6 stars'}"
"{'href': '/v1/catalog/us/apps/1472603925/developer?l=en-US', 'data': [{'id': '397584892', 'type': 'developers', 'href': '/v1/catalog/us/developers/397584892?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Intelbras S.A.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/intelbras-s-a/id397584892'}}]}",Intelbras Allo,0,"{'value': 3.5, 'ratingCount': 8, 'ratingCountList': [2, 0, 1, 2, 3], 'ariaLabelForRatings': '3.5 stars'}"
"{'href': '/v1/catalog/us/apps/6450431051/developer?l=en-US', 'data': [{'id': '1473943417', 'type': 'developers', 'href': '/v1/catalog/us/developers/1473943417?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'ivan perfetti', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/ivan-perfetti/id1473943417'}}]}",Shush: silence noisy people,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/1508956681/developer?l=en-US', 'data': [{'id': '1508956680', 'type': 'developers', 'href': '/v1/catalog/us/developers/1508956680?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Hans-Martin Hochreiter', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/hans-martin-hochreiter/id1508956680'}}]}",Canasta Score Keeper,0,"{'value': 3.7, 'ratingCount': 24, 'ratingCountList': [5, 2, 1, 3, 13], 'ariaLabelForRatings': '3.7 stars'}"
"{'href': '/v1/catalog/us/apps/6449086888/developer?l=en-US', 'data': [{'id': '1672207717', 'type': 'developers', 'href': '/v1/catalog/us/developers/1672207717?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Muhammad Sheeraz', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/muhammad-sheeraz/id1672207717'}}]}",Animal Transport Truck Game,0,"{'value': 3.7, 'ratingCount': 3, 'ratingCountList': [1, 0, 0, 0, 2], 'ariaLabelForRatings': '3.7 stars'}"
"{'href': '/v1/catalog/us/apps/681966300/developer?l=en-US', 'data': [{'id': '1087209622', 'type': 'developers', 'href': '/v1/catalog/us/developers/1087209622?l=en-US', 'attributes': {'name': 'Bezier Games, Inc.', 'mediaType': 'Mobile Software Applications', 'genreNames': [], 'editorialArtwork': {}, 'url': 'https://apps.apple.com/us/developer/bezier-games-inc/id1087209622'}}]}",SUBURBIA City Building Game,7.99,"{'value': 3.3, 'ratingCount': 21, 'ratingCountList': [5, 2, 3, 3, 8], 'ariaLabelForRatings': '3.3 stars'}"
"{'href': '/v1/catalog/us/apps/934070569/developer?l=en-US', 'data': [{'id': '355542146', 'type': 'developers', 'href': '/v1/catalog/us/developers/355542146?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'NASA', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/nasa/id355542146'}}]}",Space Station Research Xplorer,0,"{'value': 5, 'ratingCount': 10, 'ratingCountList': [0, 0, 0, 0, 10], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/1203319453/developer?l=en-US', 'data': [{'id': '999834272', 'type': 'developers', 'href': '/v1/catalog/us/developers/999834272?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Sebae Data Solutions, Inc.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/sebae-data-solutions-inc/id999834272'}}]}",Vintage Barn Auctions,0,"{'value': 1, 'ratingCount': 1, 'ratingCountList': [1, 0, 0, 0, 0], 'ariaLabelForRatings': '1.0 stars'}"
"{'href': '/v1/catalog/us/apps/916413230/developer?l=en-US', 'data': [{'id': '598114913', 'type': 'developers', 'href': '/v1/catalog/us/developers/598114913?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Third Wire Productions', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/third-wire-productions/id598114913'}}]}",Star Vector,0,"{'value': 3.7, 'ratingCount': 44, 'ratingCountList': [9, 1, 4, 11, 19], 'ariaLabelForRatings': '3.7 stars'}"
"{'href': '/v1/catalog/us/apps/1606234333/developer?l=en-US', 'data': [{'id': '1606234335', 'type': 'developers', 'href': '/v1/catalog/us/developers/1606234335?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Matthew Lee', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/matthew-lee/id1606234335'}}]}",Sense: Nightlife Statistics,0,"{'value': 4.5, 'ratingCount': 8, 'ratingCountList': [1, 0, 0, 0, 7], 'ariaLabelForRatings': '4.5 stars'}"
"{'href': '/v1/catalog/us/apps/1519562000/developer?l=en-US', 'data': [{'id': '1248626616', 'type': 'developers', 'href': '/v1/catalog/us/developers/1248626616?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'GuacApps LLC.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/guacapps-llc/id1248626616'}}]}",Pounce: Adopt a pet,0,"{'value': 4.5, 'ratingCount': 8, 'ratingCountList': [1, 0, 0, 0, 7], 'ariaLabelForRatings': '4.5 stars'}"
"{'href': '/v1/catalog/us/apps/1554845287/developer?l=en-US', 'data': [{'id': '1554845289', 'type': 'developers', 'href': '/v1/catalog/us/developers/1554845289?l=en-US', 'attributes': {'name': '飞项科技(广州)有限公司', 'mediaType': 'Mobile Software Applications', 'genreNames': [], 'editorialArtwork': {}, 'url': 'https://apps.apple.com/us/developer/%E9%A3%9E%E9%A1%B9%E7%A7%91%E6%8A%80-%E5%B9%BF%E5%B7%9E-%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/id1554845289'}}]}",飞项-目标及任务协作管理,0,"{'value': 3, 'ratingCount': 1, 'ratingCountList': [0, 0, 1, 0, 0], 'ariaLabelForRatings': '3.0 stars'}"
